code,msg,isCalc,video_url,module_id
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009437&question=%E5%AD%A6%E6%A0%A1%E9%A5%AD%E5%A0%82%E4%BD%BF%E7%94%A8%E7%9A%84%E6%98%AF%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E4%BD%93%E5%BD%A2%E7%8A%B6%E7%9A%84%E9%93%81%E7%9A%AE%E7%83%9F%E5%9B%B1%EF%BC%8C%E7%83%9F%E5%9B%B1%E9%AB%986%E7%B1%B3%EF%BC%8C%E5%BA%95%E9%83%A8%E6%98%AF%E4%B8%80%E4%B8%AA%E8%BE%B9%E9%95%BF80%E5%8E%98%E7%B1%B3%E7%9A%84%E6%AD%A3%E6%96%B9%E5%BD%A2%E3%80%82%E5%88%B6%E4%BD%9C4%E4%B8%AA%E8%BF%99%E6%A0%B7%E7%9A%84%E7%83%9F%E5%9B%B1%E8%87%B3%E5%B0%91%E9%9C%80%E8%A6%81%E9%93%81%E7%9A%AE%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%EF%BC%9F%EF%BC%88%E7%83%9F%E5%9B%B1%E6%B2%A1%E6%9C%89%E4%B8%8A%E5%BA%95%E9%9D%A2%E5%92%8C%E4%B8%8B%E5%BA%95%E9%9D%A2%EF%BC%89,1009437
0,success,False,,
0,success,False,,
0,success,False,,
0,success,False,,
0,success,False,,
0,success,False,,
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007779&question=4.%E6%9C%896%E5%9D%97%E5%90%8C%E6%A0%B7%E5%A4%A7%E7%9A%84%E9%95%BF%E6%96%B9%E5%BD%A2%E7%93%9C%E5%9C%B0%2C%E6%AF%8F%E5%9D%97%E7%93%9C%E5%9C%B0%E9%95%BF15%E7%B1%B3%2C%E5%AE%BD4%E7%B1%B3%E3%80%82%E8%BF%99%E4%BA%9B%E7%93%9C%E5%9C%B0%E7%9A%84%E9%9D%A2%E7%A7%AF%E4%B8%80%E5%85%B1%E6%98%AF%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%3F,1007779
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007780&question=30%EF%BC%8E%E5%AD%A6%E6%A0%A1%E6%96%B0%E5%BB%BA%E4%BA%86%E4%B8%80%E4%B8%AA%E9%95%BF35%E7%B1%B3%E3%80%81%E5%AE%BD15%E7%B1%B3%E7%9A%84%E8%8A%B1%E5%9D%9B%EF%BC%8C%E5%A6%82%E6%9E%9C%E6%AF%8F%E5%B9%B3%E6%96%B9%E7%B1%B3%E5%8F%AF%E4%BB%A5%E6%A0%BD15%E6%A3%B5%E6%9C%88%E5%AD%A3%E8%8A%B1%EF%BC%8C%E8%BF%99%E4%B8%AA%E8%8A%B1%E5%9D%9B%E5%85%B1%E5%8F%AF%E4%BB%A5%E6%A0%BD%E5%A4%9A%E5%B0%91%E6%A3%B5%E6%9C%88%E5%AD%A3%E8%8A%B1%EF%BC%9F,1007780
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007794&question=5%E3%80%81%E7%94%A8%E7%93%B7%E7%A0%96%E8%B4%B4%E5%A2%99%E9%9D%A2%EF%BC%8C%E4%B8%80%E5%85%B1%E8%B4%B4%E4%BA%869%E8%A1%8C%EF%BC%8C%E6%AF%8F%E8%A1%8C16%E5%9D%97%E7%A0%96+%E3%80%82%E5%B7%B2%E7%9F%A5%E6%AF%8F%E5%9D%97%E7%93%B7%E7%A0%96%E9%95%BF30%E5%8E%98%E7%B1%B3%EF%BC%8C%E5%AE%BD20%E5%8E%98%E7%B1%B3%EF%BC%8C%E8%BF%99%E9%9D%A2%E5%A2%99%E7%9A%84%E9%9D%A2%E7%A7%AF%E6%98%AF%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%EF%BC%9F,1007794
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007810&question=1%EF%BC%8E%E7%94%A8%E4%B8%80%E6%A0%B9%E9%93%81%E4%B8%9D%E5%9B%B4%E6%88%90%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%EF%BC%8C%E9%95%BF6%E5%8E%98%E7%B1%B3%EF%BC%8C%E5%AE%BD5%E5%8E%98%E7%B1%B3%E3%80%82%E5%A6%82%E6%9E%9C%E7%94%A8%E8%BF%99%E6%A0%B9%E9%93%81%E4%B8%9D%E5%9B%B4%E6%88%90%E4%B8%80%E4%B8%AA%E8%BE%B9%E9%95%BF%E4%B8%BA4%E5%8E%98%E7%B1%B3%E7%9A%84%E6%AD%A3%E6%96%B9%E5%BD%A2%EF%BC%8C%E8%BF%98%E5%89%A9%E5%A4%9A%E5%B0%91%E5%8E%98%E7%B1%B3%EF%BC%9F,1007810
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007813&question=5.%E7%94%A8%E4%B8%80%E6%A0%B9%E9%93%81%E4%B8%9D%E5%9B%B4%E6%88%90%E4%B8%80%E4%B8%AA%E9%95%BF%E4%B8%BA10%E5%8E%98%E7%B1%B3%EF%BC%8C%E5%AE%BD%E4%B8%BA5%E5%8E%98%E7%B1%B3%E7%9A%84%E9%95%BF%E6%96%B9%E5%BD%A2%E8%BF%98%E5%A4%9A2%E5%8E%98%E7%B1%B3%E3%80%82%E8%BF%99%E6%A0%B9%E9%93%81%E4%B8%9D%E9%95%BF%E5%A4%9A%E5%B0%91%E5%8E%98%E7%B1%B3%EF%BC%9F,1007813
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1007815&question=44.%E4%B8%80%E5%9D%97%E9%95%BF4%E7%B1%B3%E3%80%81%E5%AE%BD2%E7%B1%B3%E7%9A%84%E5%9C%B0%E6%AF%AF%E5%94%AE%E4%BB%B7%E4%B8%BA760%E5%85%83%E3%80%82%E8%BF%99%E7%A7%8D%E5%9C%B0%E6%AF%AF%E5%B9%B3%E5%9D%87%E6%AF%8F%E5%B9%B3%E6%96%B9%E7%B1%B3%E7%9A%84%E5%94%AE%E4%BB%B7%E6%98%AF%E5%A4%9A%E5%B0%91%E5%85%83%EF%BC%9F,1007815
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009245&question=29%EF%BC%8E%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%EF%BC%8C%E5%AE%BD40%E5%8E%98%E7%B1%B3%EF%BC%8C%E9%95%BF%E6%98%AF%E5%AE%BD%E7%9A%843%E5%80%8D%EF%BC%8C%E8%BF%99%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%E7%9A%84%E5%91%A8%E9%95%BF%E6%98%AF%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F,1009245
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1008097&question=33.%E4%B8%80%E4%B8%AA%E8%BF%91%E4%BC%BC%E9%95%BF%E6%96%B9%E5%BD%A2%E7%9A%84%E6%B8%B8%E4%B9%90%E5%9C%BA%EF%BC%8C%E9%95%BF1500%E7%B1%B3%EF%BC%8C%E5%AE%BD80%E7%B1%B3%EF%BC%8C%E5%B9%B3%E5%9D%87%E6%AF%8F%E5%85%AC%E9%A1%B7%E6%97%A5%E6%9C%80%E4%BD%B3%E6%8E%A5%E5%BE%85%E6%B8%B8%E5%AE%A2%E9%87%8F%E4%B8%BA1000%E4%BA%BA%EF%BC%8C%E8%BF%99%E4%B8%AA%E6%B8%B8%E4%B9%90%E5%9C%BA%E6%97%A5%E6%9C%80%E4%BD%B3%E6%8E%A5%E7%89%B9%E6%B8%B8%E5%AE%A2%E5%A4%9A%E5%B0%91%E4%BA%BA%EF%BC%9F,1008097
0,success,False,,
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1008129&question=1.%E4%BB%8A%E5%B9%B4%EF%BC%8C%E8%B5%B5%E5%A5%B6%E5%A5%B6%E5%9C%A8%E4%B8%80%E5%9D%97%E9%95%BF11%E7%B1%B3%E7%9A%84%E9%95%BF%E6%96%B9%E5%BD%A2%E8%8F%9C%E5%9C%B0%E9%87%8C%E6%94%B6%E8%8E%B7%E7%95%AA%E8%8C%84594%E5%8D%83%E5%85%8B%E3%80%82%E5%A6%82%E6%9E%9C%E6%AF%8F%E5%B9%B3%E6%96%B9%E7%B1%B3%E7%95%AA%E8%8C%84%E7%9A%84%E4%BA%A7%E9%87%8F%E6%98%AF9%E5%8D%83%E5%85%8B%EF%BC%8C%E8%BF%99%E5%9D%97%E8%8F%9C%E5%9C%B0%E7%9A%84%E5%AE%BD%E6%98%AF%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F%EF%BC%883%E5%88%86%EF%BC%89,1008129
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1008203&question=14%E3%80%81%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%E5%92%8C%E4%B8%80%E4%B8%AA%E6%AD%A3%E6%96%B9%E5%BD%A2%E7%9A%84%E5%91%A8%E9%95%BF%E7%9B%B8%E7%AD%89%EF%BC%8C%E6%AD%A3%E6%96%B9%E5%BD%A2%E7%9A%84%E8%BE%B9%E9%95%BF%E6%98%AF13%E5%8E%98%E7%B1%B3%EF%BC%8C%E9%95%BF%E6%96%B9%E5%BD%A2%E7%9A%84%E5%AE%BD%E6%98%AF12%E5%8E%98%E7%B1%B3%EF%BC%8C%E9%95%BF%E6%96%B9%E5%BD%A2%E7%9A%84%E9%95%BF%E6%98%AF%E5%A4%9A%E5%B0%91%EF%BC%9F,1008203
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1008460&question=4%EF%BC%8E%E4%B8%80%E6%A0%B9%E7%BB%86%E6%9C%A8%E6%9D%BF%E9%95%BF14.3%E7%B1%B3%EF%BC%8C%E7%94%A8%E5%AE%83%E7%BB%99%E4%B8%80%E4%B8%AA%E9%95%BF4.28%E7%B1%B3%E3%80%81%E5%AE%BD2.12%E7%B1%B3%E7%9A%84%E9%95%BF%E6%96%B9%E5%BD%A2%E9%BB%91%E6%9D%BF%E5%9B%9B%E5%91%A8%E9%95%B6%E4%B8%80%E4%B8%AA%E8%BE%B9%E3%80%82%E8%BF%99%E6%A0%B9%E7%BB%86%E6%9C%A8%E6%9D%BF%E8%BF%98%E5%89%A9%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F,1008460
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1008751&question=2%EF%BC%8E%E5%9C%A816%E5%85%AC%E9%A1%B7%E7%9A%84%E8%8D%92%E5%9C%B0%E4%B8%8A%E5%BB%BA%E4%BA%86%E4%B8%80%E4%B8%AA%E9%95%BF1200%E7%B1%B3%E3%80%81%E5%AE%BD50%E7%B1%B3%E7%9A%84%E9%95%BF%E6%96%B9%E5%BD%A2%E9%B1%BC%E5%A1%98%E5%90%8E%EF%BC%8C%E8%BF%98%E5%89%A9%E4%B8%8B%E5%A4%9A%E5%B0%91%E5%85%AC%E9%A1%B7%E7%9A%84%E8%8D%92%E5%9C%B0%EF%BC%9F,1008751
0,success,False,,
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009183&question=%EF%BC%881%29%E6%96%B0%E6%9D%91%E5%B0%8F%E5%AD%A6%E6%9C%89%E4%B8%80%E5%9D%97%E9%95%BF%E6%96%B9%E5%BD%A2%E8%8A%B1%E5%9C%83%EF%BC%8C%E9%9D%A2%E7%A7%AF%E6%98%AF196%E5%B9%B3%E6%96%B9%E7%B1%B3%EF%BC%8C%E8%8A%B1%E5%9C%83%E9%95%BF28%E7%B1%B3%EF%BC%8C%E5%AE%BD%E6%AF%94%E9%95%BF%E7%9F%AD%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F,1009183
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009190&question=3.%E6%9D%8E%E5%8F%94%E5%8F%94%E5%BB%BA%E4%BA%86%E4%B8%80%E4%B8%AA%E5%86%9C%E5%AE%B6%E9%99%A2%EF%BC%8C%E9%99%A2%E5%AD%90%E6%98%AF%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%E3%80%82%E9%95%BF12%E7%B1%B3%EF%BC%8C%E5%AE%BD9%E7%B1%B3%EF%BC%8C%E7%8E%B0%E5%9C%A8%E4%B8%BA%E4%BA%86%E8%A3%85%E9%A5%B0%E9%99%A2%E5%AD%90%E8%A6%81%E5%9C%A8%E9%99%A2%E5%AD%90%E5%91%A8%E5%9B%B4%E6%8C%82%E4%B8%8A%E5%BD%A9%E7%81%AF%EF%BC%8C%E9%99%A2%E5%AD%90%E9%95%BF%E8%BE%B9%E9%9D%A0%E5%A2%99%E7%9A%84%E4%B8%80%E7%AB%AF%E4%B8%8D%E6%8C%82%EF%BC%8C%E4%B8%80%E5%85%B1%E9%9C%80%E8%A6%81%E5%A4%9A%E5%B0%91%E7%B1%B3%E5%BD%A9%E7%81%AF%EF%BC%9F,1009190
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009201&question=4.%E4%B8%80%E4%B8%AA%E7%AF%AE%E7%90%83%E5%9C%BA%EF%BC%8C%E9%95%BF28%E7%B1%B3%EF%BC%8C%E5%AE%BD15%E7%B1%B3%E3%80%82%E5%B0%8F%E5%8D%8E%E6%B2%BF%E7%AF%AE%E7%90%83%E5%9C%BA%E8%B7%91%E4%BA%863%E5%9C%88%EF%BC%8C%E8%B7%91%E4%BA%86%E5%A4%9A%E5%B0%91%E7%B1%B3%EF%BC%9F,1009201
0,success,False,,
0,success,False,,
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009427&question=38%EF%BC%8E%E4%B8%80%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%E6%B0%B4%E6%B1%A0%EF%BC%8C%E5%91%A8%E9%95%BF%E6%98%AF200%E7%B1%B3%EF%BC%8C%E9%95%BF%E4%B8%8E%E5%AE%BD%E7%9A%84%E6%AF%94%E6%98%AF3%EF%BC%9A2%EF%BC%8E%E8%BF%99%E4%B8%AA%E9%95%BF%E6%96%B9%E5%BD%A2%E6%B0%B4%E6%B1%A0%E7%9A%84%E9%9D%A2%E7%A7%AF%E6%98%AF%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%EF%BC%9F,1009427
0,success,True,https://qz-test.oss-cn-beijing.aliyuncs.com/word-problem-h5/index.html#/CourseTab?module_id=1009578&question=%E4%B8%80%E5%9D%97%E9%95%BF%E6%96%B9%E5%BD%A2%E8%8F%9C%E5%9C%B0%EF%BC%8C%E9%95%BF150%E7%B1%B3%EF%BC%8C%E5%AE%BD60%E7%B1%B3%EF%BC%8C%E6%8C%894%3A5%E6%A0%BD%E7%A7%8D%E8%8A%B9%E8%8F%9C%E5%92%8C%E5%A4%A7%E7%99%BD%E8%8F%9C%EF%BC%8C%E4%B8%A4%E7%A7%8D%E8%8F%9C%E5%90%84%E6%A0%BD%E7%A7%8D%E4%BA%86%E5%A4%9A%E5%B0%91%E5%B9%B3%E6%96%B9%E7%B1%B3%EF%BC%9F,1009578
0,success,False,,
