module_id,question,isCalc,code,msg,video_url
{'question': '5、用瓷砖贴墙面，一共贴了9行，每行16块砖 。已知每块瓷砖长30厘米，宽20厘米，这面墙的面积是多少平方米？'},"status code exception, 401"
{'question': '1．用一根铁丝围成一个长方形，长6厘米，宽5厘米。如果用这根铁丝围成一个边长为4厘米的正方形，还剩多少厘米？'},"status code exception, 401"
{'question': '5.用一根铁丝围成一个长为10厘米，宽为5厘米的长方形还多2厘米。这根铁丝长多少厘米？'},"status code exception, 401"
{'question': '44.一块长4米、宽2米的地毯售价为760元。这种地毯平均每平方米的售价是多少元？'},"status code exception, 401"
{'question': '29．一个长方形，宽40厘米，长是宽的3倍，这个长方形的周长是多少米？'},"status code exception, 401"
{'question': '33.一个近似长方形的游乐场，长1500米，宽80米，平均每公顷日最佳接待游客量为1000人，这个游乐场日最佳接特游客多少人？'},"status code exception, 401"
{'question': '8．一个长方形的长是0.54米，比宽多8厘米，这个长方形的周长是多少米？'},"status code exception, 401"
{'question': '1.今年，赵奶奶在一块长11米的长方形菜地里收获番茄594千克。如果每平方米番茄的产量是9千克，这块菜地的宽是多少米？（3分）'},"status code exception, 401"
{'question': '14、一个长方形和一个正方形的周长相等，正方形的边长是13厘米，长方形的宽是12厘米，长方形的长是多少？'},"status code exception, 401"
{'question': '4．一根细木板长14.3米，用它给一个长4.28米、宽2.12米的长方形黑板四周镶一个边。这根细木板还剩多少米？'},"status code exception, 401"
{'question': '2．在16公顷的荒地上建了一个长1200米、宽50米的长方形鱼塘后，还剩下多少公顷的荒地？'},"status code exception, 401"
{'question': '一块长300米、宽200米的菜地，菜地中央有一个边长为100米的正方形池塘，计划这块菜地每公顷一年收入8000元，这块菜地一年一共可以收入多少元？'},"status code exception, 401"
{'question': '（1)新村小学有一块长方形花圃，面积是196平方米，花圃长28米，宽比长短多少米？'},"status code exception, 401"
{'question': '3.李叔叔建了一个农家院，院子是一个长方形。长12米，宽9米，现在为了装饰院子要在院子周围挂上彩灯，院子长边靠墙的一端不挂，一共需要多少米彩灯？'},"status code exception, 401"
{'question': '4.一个篮球场，长28米，宽15米。小华沿篮球场跑了3圈，跑了多少米？'},"status code exception, 401"
{'question': '（1)篮球场长28米，宽比长短13米。求它的周长。'},"status code exception, 401"
{'question': '28．学校操场原来长80米，宽45米，扩建后，长和宽都增加了25米，扩建后的面积比原来的增加了多少？'},"status code exception, 401"
{'question': '38．一个长方形水池，周长是200米，长与宽的比是3：2．这个长方形水池的面积是多少平方米？'},"status code exception, 401"
{'question': '一块长方形菜地，长150米，宽60米，按4:5栽种芹菜和大白菜，两种菜各栽种了多少平方米？'},"status code exception, 401"
{'question': '31.一个长方形长20cm，宽是长的4/5，这个长方形的周长是多少？面积是多少？'},"status code exception, 401"
{'question': '赵叔叔沿着长和宽相差30米的游泳池跑6圏，做下水前的准备活动，共跑1080米，问游泳池的长和宽各多少米？'},"status code exception, 401"
{'question': '林林用一根长31.2cm的彩带围成了一个长方形，长方形的长是宽的3倍，围成的这个长方形的面积是多少？'},"status code exception, 401"
{'question': '1.一张床长9米，宽20分米，它的面积是多少？'},"status code exception, 401"
"{'question': '3.一块长方形麦地的长是4800米,长是宽的3倍。这块麦地的面积是多少平方米?'}","status code exception, 401"
{'question': '29．（5分）在一块梯形的地中间有一个长方形的游泳池，其余的地是草坪，草坪的面积是多少平方米？（已知梯形的上底是40m，下底是70m，高是30m，长方形的长是30m，宽是15m）'},"status code exception, 401"
{'question': '4、把一张长50厘米、宽40厘米的铁板的四角各剪去一个边长为4厘米的正方形，焊接成一个铁盒（拼接处忽略不计），这个铁盒的容积是多少？'},"status code exception, 401"
{'question': '26．（5分）在长25厘米，宽20厘米的长方形的四个角上，剪去边长5厘米的正方形，求剩下部分的面积．'},"status code exception, 401"
{'question': '38．（4分）一个地面是长方形的车间宽12米，长是宽的1.8倍．如果要在车间里安装26台同样的机器，平均每台机器占地多少平方米？（得数保留一位小数'},"status code exception, 401"
{'question': '34．一个长方体钢锭长5分米，宽4分米，高3.14分米，将它熔铸加工成底面半径是2分米的圆柱形部件，圆柱的高是多少分米？'},"status code exception, 401"
{'question': '16.用周长是16厘米的两个正方形拼成一个长方形，计算出这个长方形的周长。'},"status code exception, 401"
{'question': '6、一个正方体纸盒底面的周长为24分米，这个纸盒的表面积是多少？'},"status code exception, 401"
{'question': '2．制作一个棱长为25cm的正方体无盖玻璃鱼缸，至少需要多大面积的玻璃？'},"status code exception, 401"
{'question': '2、一个棱长6分米的正方体容器装满水后倒入一个长90厘米，宽4分米的长方体容器中，这是水面的高是多少分米？'},"status code exception, 401"
{'question': '34．（6分）一个棱长是4分米的正方体鱼缸，里面装满水．如果把水倒入一个底面积32平方分米的长方体鱼缸里，长方体鱼缸里的水有多深？'},"status code exception, 401"
{'question': '用棱长是2米的正方体木箱运来6箱沙子，均匀铺在长12米、宽6米的沙坑内，铺好的沙子厚度是多少米？'},"status code exception, 401"
{'question': '众兴小学有一个长方形的花圃，长120米，宽50米，还有一个边长80米的正方形苗圃，长方形花圃的面积比正方形苗圃的面积小多少平方米？'},"status code exception, 401"
"{'question': '1.博览中心的会议室是正方形的,边长是16米，如果会议室地面铺上红地毯，那么这块红地毯的面积是多少平方米?'}","status code exception, 401"
{'question': '2、一块正方形地的周长是800米，每公顷收稻谷7吨，那么这块地收稻谷多少吨？（5分）'},"status code exception, 401"
{'question': '5、芳芳绕着一个正方形广场走了5圈，一共走了10000米。这个广场的面积是多少公顷？'},"status code exception, 401"
{'question': '9、在一块边长10米的正方形草坪中修一条宽2米的小路，草坪的面积是多少平方米？'},"status code exception, 401"
{'question': '4.学校举行绘画大赛，要求作品的形状为边长为3分米的正方形。学校做了一个长方形的展牌，每行展出20幅作品，一共展出了10行。你能算出这个展牌的面积至少是多少平方米吗？'},"status code exception, 401"
{'question': '把一个正方体平均截成两个完全相同的长方体，表面积增加了32cm^2，原正方体的体积是多少？'},"status code exception, 401"
{'question': '一块占地1公顷的正方形苗圃，边长各增加100m，苗圃面积增加了多少公顷？'},"status code exception, 401"
{'question': '把一个棱长为3分米的正方形切成两个相同的长方形，增加的两个面的总面积是多少平方分米？'},"status code exception, 401"
{'question': '8.一个正方形的面积是81m²。如果它的边长增加1/3，求这个新正方形的面积。'},"status code exception, 401"
{'question': '1.把一张边长为10厘米的正方形纸对折一次，展开后沿折痕剪成两个相同的长方形，每个长方形的周长是多少？'},"status code exception, 401"
{'question': '一块正方形土地的周长是80米，在里面围出一个最大的圆种花，其他边角地上种草坪。种草坪的面积是多少平方米？'},"status code exception, 401"
{'question': '有一块边长10分米的正方形铁板，把它锯成一个最大的圆，面积会比原来减少百分之几？'},"status code exception, 401"
{'question': '2.红星街有80米长的一段路要每16米栽一棵树，需要栽几棵树？（两头都栽）'},"status code exception, 401"
{'question': '4、一个正方形菜地边长25米，要在它的周围装上篱笆，每隔5米需要打一根桩，四个顶点都要打，一共要准备多少根木桩？'},"status code exception, 401"
{'question': '6．李叔叔在一块正方形菜地的四周围篱笆，每隔3米打一根木桩，一共打了20根木桩，这个正方形的边长是多少米？'},"status code exception, 401"
"{'question': '10.一个圆形池塘,它的周长是300米,每隔5米栽种一棵柳树,需要树苗多少株?'}","status code exception, 401"
{'question': '3. 一个圆形花圃周围长30米，沿周围每隔3米插一面红旗，每两面红旗中间插一面黄旗，花圃周围各插了多少面红旗和黄旗？[来源:学*科*网]'},"status code exception, 401"
{'question': '26．在一条400米长的公路两旁植树，每隔5米植一棵，每棵树苗两元钱，买这些树苗共需要多少钱？'},"status code exception, 401"
{'question': '5．一块正方形地，沿四周每隔8米种一棵树，一共种了100棵，已知这块地里种的玉米共收28吨，这块地平均每公顷收玉米多少吨？'},"status code exception, 401"
{'question': '刘大爷用15.7米长的篱笆，靠墙围一个半圆形的养鸡场，这个养鸡场的面积是多少平方米？'},"status code exception, 401"
{'question': '1.一个房间，如果用面积为6平方米的地砖铺，160块恰好铺满，如果改用边长4分米的地砖，至少需要多少块？'},"status code exception, 401"
{'question': '14.小琴家用边长为5分米的方砖铺地，客厅正好用了96块方砖，问小琴家的客厅多少平方分米？'},"status code exception, 401"
{'question': '6、实验室长是12米，宽比长少3米，用边长是3分米的正方形地砖铺地面，至少要多少块？'},"status code exception, 401"
{'question': '2.果园里有1268棵果树，其中梨树475棵，枣树325棵，剩下的是苹果树，苹果树有多少棵？'},"status code exception, 401"
{'question': '1.国华商场1至4季度分别售出空调369台、57台、431台和243台。国华商场全年共售出空调多少台？'},"status code exception, 401"
{'question': '25．某水果店运进苹果532千克，卖出439千克后，又运进了450千克，水果店现在还有苹果多少千克？'},"status code exception, 401"
{'question': '25．同学们进行跳远比赛，东东跳了3.27米；方方比东东多跳0.16米，比强强少跳0.23米，强强跳了多少米？'},"status code exception, 401"
{'question': '1．打印室一共有900张白纸，印语文、数学练习题各用了365张，还剩下多少张白纸？（5分）'},"status code exception, 401"
{'question': '1、李老师买了三本书 ，价格分别是7.80元、5.65元、6.20元，他付出20元，应找回多少钱？'},"status code exception, 401"
{'question': '6、修路队修一条16.5千米的公路，第一天修了5.4千米，比第二天多修了0.6千米。修了两天后，还剩多少千米没修？'},"status code exception, 401"
{'question': '2.某粮店运进大米3/2t，面粉比大米多1/2t，杂粮比面粉少1/4t，共运进杂粮多少吨？'},"status code exception, 401"
{'question': '30．一套《十万个为什么》是58元，一套《少儿百科全书》比一套《十万个为什么》贵231.20元，王老师买一套《少儿百科全书》付给售货员300元，应找回多少元？'},"status code exception, 401"
{'question': '11.哥哥吃了薯片5/12罐，妹妹吃了薯片1/12罐。他们共吃了薯片多少罐？'},"status code exception, 401"
{'question': '3、10月1日上午泰山有游客985人，中午有541人离去，下午又来了235人，这时泰山有多少游客？（4分）'},"status code exception, 401"
{'question': '11. 一商店三月份营业额43.75万元，四月份比三月份多8.4万元，五月份比三、四两月的营业额总和少14.6万元，五月份营业额是多少万元？'},"status code exception, 401"
{'question': '2．爸爸去买文具用品，一支钢笔3.21元，它比一支圆珠笔贵0.62元，比一支活动铅笔便宜0.38元。买三支笔一共用去多少元？'},"status code exception, 401"
{'question': '6.曲米的妈妈去超市购物，买米用去72.34元，比买油多用去24.6元，比买油和饮料所用钱的总数少5.88元，买饮料用去多少元？'},"status code exception, 401"
{'question': '2、小图图家买回一块重9/10千克的饼，图妈妈吃了2/10千克，图爸爸比图妈妈多吃1/10千克，剩下的全部给小图图吃，小图图吃了多少千克的饼？'},"status code exception, 401"
{'question': '25．物体从高空下落，经过4秒落地．已知第一秒下落4.8米，以后每一秒都比前一秒多下落9.7米．这个物体在下落前距地面多少米？'},"status code exception, 401"
{'question': '2、小丽先踢了23个毽子，又踢了9个，小红至少要踢多少个才能超过小丽？'},"status code exception, 401"
{'question': '9、将两张同样长的纸条粘在一起后的长度是155厘米，已知重叠部分的长度是15厘米，求原来两张纸条的长度是多少厘米？[来源:Z|xx|k.Com]'},"status code exception, 401"
"{'question': '1.在人工饲养的条件下,金鱼的寿命可达30年,相当于鳗鱼的6/11,鳗鱼的寿命是多少年?(5分)'}","status code exception, 401"
{'question': '3．兆麟小学五年级学生有242人，其中男生占13/22。兆麟小学五年级女生有多少人？'},"status code exception, 401"
{'question': '校园里有杨树60裸，柳树是杨树的9/10，槐树是柳树的2/3，槐树有多少棵？'},"status code exception, 401"
{'question': '果园里有桃树56棵，比杏树的5/6少4棵，果园里有杏树多少棵？'},"status code exception, 401"
{'question': '31.李叔叔养的鸡和鸭共有700只，其中鸡的只数是鸭的2/5，鸡和鸭各有多少只？'},"status code exception, 401"
{'question': '甲乙丙共存款17000元，其中甲的存款是乙的1/3，乙的存款又是丙的2/3。甲乙丙各存款多少元？'},"status code exception, 401"
{'question': '12.仓库里原有大米340吨，第一次取出它的1/4 ，第二次取出它的3/10 ，还剩多少吨大米？'},"status code exception, 401"
{'question': '31.图书馆有20000本书，其中文学书占了1/4，科学书占了1/9，其余的为教辅书。教辅书被借走了1/9，那么图书馆还剩多少本教辅书?'},"status code exception, 401"
{'question': '27．（5分）科技馆今天接待观众802人，比昨天接待人数的5/4多2人．昨天接待了多少人？'},"status code exception, 401"
{'question': '12.有一本书，小玲第一天看了全书的2/5，第二天看了全书的1/4，还剩这本书的几分之几没看？'},"status code exception, 401"
{'question': '16.实验小学有男生900名，女生人数是男生人数的7/9，实验小学一共有几人？'},"status code exception, 401"
{'question': '修一条公路，已经修完了全程的1/4，又修了剩余的1/5，这时距终点还有6千米，这条公路全长多少千米'},"status code exception, 401"
{'question': '库房有一批货物，第一天运走1/5，第二天比第一天多运8吨，还剩这批货物总重量的14/25，这批货物有多少吨？'},"status code exception, 401"
{'question': '29.一款手提电脑原价4800元，商场搞促销活动时降价1/4，活动结束后又涨价1/4，这款手提电脑现在售价多少元？'},"status code exception, 401"
{'question': '20．有一只油桶装满了油，用去60%，又倒入10千克，这时桶里的油相当于原来的3/5，这个桶能装多少千克油？'},"status code exception, 401"
{'question': '小明读一本故事书，第一天读了20页，第二天读的页数是第一天的9/10，两天共读了这本书的2/5，这本书共多少页？'},"status code exception, 401"
{'question': '30.商店运来梨子30筐，运来的苹果是梨子的9/10，运来的苹果比橘子少2/5，运来橘子多少筐?'},"status code exception, 401"
"{'question': '1.一本故事书共有120页,小红第一天看了全书的1/4,第二天看了40页,两天共看了全书的几分之几?(6分)'}","status code exception, 401"
{'question': '27．（6分）一根绳子用去30%后又用去2.6米，这时还剩下原来长度的1/20，这根绳子还剩下多少米没有用？'},"status code exception, 401"
{'question': '14．（6分）一根绳子长8米，第一次用去1/2，第二次用去1/2米，这根绳子比原来短了多少米．'},"status code exception, 401"
{'question': '34．（5分）（1）丽丽看一本240页的故事书，每天看全书的1/48，5天看了多少页？'},"status code exception, 401"
{'question': '4.一袋大米先用去1/8，又用去3/8千克，两次共用去7/8千克，这袋大米原有多少千克？（5分）'},"status code exception, 401"
{'question': '29．计划加工一批童装，第一周完成了计划的5/8，第二周加工了400套，结果超额完成160套．服装厂计划加工多少套童装？'},"status code exception, 401"
{'question': '（3）一桶油重5/2千克，倒出1/5后，剩下的油正好可以装满4个瓶子。平均每个瓶子可以装油多少千克？'},"status code exception, 401"
{'question': '4.有一批蔬菜重6吨，王师傅用汽车把它们运往某市场，5/6小时运了这批蔬菜的2/3，平均每小时运蔬菜多少吨？'},"status code exception, 401"
{'question': '5.六年级同学采集树种，六（1）班采集11/12千克，六（2）班比六（1）班少采集1/4千克，六（3）班比六（2）班多采集了1/5。六（3）班采集了多少千克？'},"status code exception, 401"
{'question': '小明三天看一本书，第一天看了全书的1/4，第二天看了余下的2/5，第二天比第一天多看21页，这本书共有多少页？'},"status code exception, 401"
{'question': '37.张叔叔开车回老家，上午行了全程的1/4，下午比上午多行60千米，这时已经行了全程的7/10，张叔叔回老家全程一共要走多少千米?'},"status code exception, 401"
{'question': '多吉家养了山羊、绵羊和牦牛三种家畜，山羊和绵羊的数量占家畜总数的8/9，绵羊和牦牛的数量占家畜总数的11/18，绵羊有90只，多吉家共有家畜多少只？'},"status code exception, 401"
{'question': '39．布艺兴趣小组用8.4m布制作了一批帽子，每顶帽子用布2/5m，将这批帽子的1/3送给少年宫．送给少年宫多少顶帽子？'},"status code exception, 401"
{'question': '一堆煤，先用去总数的2/5，又用去总数的4/9。这时用去的比剩下的多31吨，这堆煤共有多少吨？'},"status code exception, 401"
"{'question': '有两箱橘子都是25个,从甲箱中取出5个放到乙箱中,这时乙箱中的橘子的个数是两箱橘子总数的几分之几?'}","status code exception, 401"
{'question': '甲车间有132人，如果甲车间减少1/4，余下的人数相当于乙车间的3/4，乙车间有工人多少人？'},"status code exception, 401"
{'question': '学校开展“中国梦，我的梦”征文活动，共有400人参加，其中获得学校一等奖的有10人，二等奖的有20人，三等奖的有50人，获奖人数占总人数的几分之几？'},"status code exception, 401"
{'question': '一种商品，第一次降价1/10，第二次降价1/10，这时和原价格比较，结果降低了多少？'},"status code exception, 401"
{'question': '31．东风中学有205名学生近视，不近视的学生比近视的12倍少180人，东台中实验中学有多少名学生？'},"status code exception, 401"
{'question': '3．王大伯家养了236只公鸡和189只母鸡，还养了85只鸭，鸡的只数是鸭的几倍？'},"status code exception, 401"
{'question': '3．水果店运来的4筐苹果与3筐梨的重量相等，已知每筐梨的重量60千克，每筐苹果多重？'},"status code exception, 401"
"{'question': '1.新世纪超市平均每天售出饮料350瓶,这个月(按31天计算)共售出饮料多少瓶?'}","status code exception, 401"
{'question': '29．学校食堂采购了9袋大米，每袋重量为25千克，已经吃了55千克，还剩多少千克？'},"status code exception, 401"
{'question': '15、小巧在假期读一本书，三周内看完。第一周读了43页，第二周读的页数是第一周的2倍，第三周读的页数和前一周同样多。这本书一共有多少页？'},"status code exception, 401"
{'question': '四、学校买排球用去218元，买篮球用去的钱是排球的3倍，买篮球比买排球多用去多少元？'},"status code exception, 401"
{'question': '30．（4分）阳光纺织厂有男职工185人，女职工的人数比男职工的5倍还多20人．阳光纺织厂一共有职工多少人？'},"status code exception, 401"
{'question': '6.春游中，每个小朋友交车费15元、门票12元、点心23元，200个小朋友共交费多少元？'},"status code exception, 401"
{'question': '1．新学期开始，学校买来钢笔和圆珠笔各8盒，钢笔每盒12支，圆珠笔每盒 20支，买的圆珠笔比钢笔多多少支?(4分)'},"status code exception, 401"
{'question': '30．一辆小货车的载重量是2.4吨，解放牌汽车的载重量是小货车的3.2倍，两种车5次一共运货多少吨？'},"status code exception, 401"
"{'question': '2、工地运进两车红砖,每车284块,运进的青砖是红砖的3倍,一共运进了多少砖? （4分）'}","status code exception, 401"
{'question': '38．红星小学五年级同学3月份为社区做好事99件，是四年级同学做好事件数的3倍，六年级同学做好事的件数比四、五年级的总和少15件．六年级同学做好事多少件？'},"status code exception, 401"
{'question': '7． 为“希望小学”捐图书，三年级捐152本，四年级捐的是三年级的2倍少12本，五年级捐的是三、四年级总和的2倍少12本，五年级捐书多少本？'},"status code exception, 401"
{'question': '学校每天中午用去大米125千克，晚上用去大米36千克，连续两周共用去大米多少千克？（一周按7天算）'},"status code exception, 401"
{'question': '16.小军读一本故事书，已经读了84页。剩下的页数是已读页数的2倍，如果要把剩下的页数在8天内读完，平均每天读多少页?'},"status code exception, 401"
{'question': '21. 水果店有苹果60筐，比梨多10筐。橘子的筐数比梨的2倍少11筐。橘子有多少筐'},"status code exception, 401"
{'question': '39. 一部电话售价320元，一台彩电售价是电话售价的8倍，一台电脑售价比彩电的2倍还多460元，一台电脑多少元？'},"status code exception, 401"
{'question': '水果店运来菠萝、苹果和橘子。菠萝有100千克，比苹果少24千克，橘子的重量比苹果的2倍少14千克，橘子有多少千克？'},"status code exception, 401"
"{'question': '(3)一个数的7倍比它的5倍大18,这个数是几?'}","status code exception, 401"
{'question': '26．一辆汽车3小时行驶165千米，一架飞机的速度是汽车速度的23倍少90千米，这架飞机每小时能飞多少千米？'},"status code exception, 401"
{'question': '2、学校进行爱心捐款，四（1）共捐了230元，比四（2）班多捐26元，四（3）捐的是四（2）班的3倍。四（3）班捐了多少元？'},"status code exception, 401"
{'question': '9、一把椅子售价55元，一张桌子的售价比椅子的2倍还多30元。买一套这样的桌椅需要多少元？ （一张桌子两把椅子是一套）'},"status code exception, 401"
{'question': '32．（5分）小明收藏了46本童话故事书．小军收藏的童话故事书比小明的2倍多5本，小丽收藏的童话故事书比小明的3倍少5本．小军和小丽收藏的童话故事书各有多少本？'},"status code exception, 401"
{'question': '4、王老师买了6个相同的篮球，付出600元，找回54元，每个篮球多少元？（5分）'},"status code exception, 401"
{'question': '4.水果店平均每天可以卖出45.5千克水果，新进了240.3千克水果，卖了5天后，还剩下多少千克？'},"status code exception, 401"
{'question': '19、小丁丁读一本书，三周内看完。第一周看了24页，第二周看了46页。第一、第二周的看的页数和比第三周看的2倍少8页。第三周看了多少页？'},"status code exception, 401"
{'question': '2． 每个茶杯6元， 一个茶盘的价钱是1个茶杯价钱的4倍，买一套1个茶盘6个茶杯，共需要多少元 （5分）'},"status code exception, 401"
{'question': '4. 一台洗衣机1420元，一台电视机比一台洗衣机贵840元，一台电脑的价钱比3台电视机总价钱还多210元。一台电脑多少元？'},"status code exception, 401"
{'question': '25、体育室有排球24只，篮球的只数比排球的2倍少2只，小皮球的只数比篮球的3倍多20只。小皮球有多少只？'},"status code exception, 401"
{'question': '18、丁丁读一本书，三周内看完。第一周看了24页，第二周看的页数比第一周的2倍多3页，第三周看的页数是第二周的3倍。第三周看了多少页？'},"status code exception, 401"
{'question': '3.李大爷养了15只鸭和8只鹅，养的鸡的只数是鸭和鹅总数的4倍。鸡有多少只？'},"status code exception, 401"
{'question': '28．一捆电线长200米，第一次用去30米，第二次用去的米数是第一次的3倍，这捆电线还剩下多少米？'},"status code exception, 401"
"{'question': '1、果园里有912棵苹果树, 是梨树的19倍。苹果树比梨树多多少棵？苹果树和梨树共有多少棵？'}","status code exception, 401"
{'question': '4．光明小学为山区同学捐书，四年级捐240本，五年级捐的是四年级的2倍，六年级比五年级多捐120本，平均每个年级捐多少本？'},"status code exception, 401"
{'question': '2．学校运动队，参加跑步的有24人，是跳远人数的6倍，参加跳高的有3人，参加垒球、铅球的有8人，学校运动队一共有多少人？'},"status code exception, 401"
