status_code,code,msg,trace_id,origin_question,is_calc,video_url,pre_process_res,result,full_url
200,0,success,6b6577add98e2c4c,2/5-2/7+3/5=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=2%2F5-2%2F7%2B3%2F5%3D&validLen=0,"{""sum"":""$$\frac{2}{5}-\frac{2}{7}+\frac{3}{5}$$""}",$$\frac{5}{7}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=2/5-2/7%2B3/5%3D
200,0,success,364aa5a662cb5675,39+74+26=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=39%2B74%2B26%3D&validLen=0,"{""sum"":""$$39+74+26$$""}",$$139$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=39%2B74%2B26%3D
200,0,success,3db2cb54d0a0eac5,7/18+28/29+11/18=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=7%2F18%2B28%2F29%2B11%2F18%3D&validLen=0,"{""sum"":""$$\frac{7}{18}+\frac{28}{29}+\frac{11}{18}$$""}",$$1\frac{28}{29}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=7/18%2B28/29%2B11/18%3D
200,0,success,44af5ca58154f697,18/11-(16/17-4/11)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=18%2F11-%2816%2F17-4%2F11%29%3D&validLen=0,"{""sum"":""$$\frac{18}{11}-(\frac{16}{17}-\frac{4}{11})$$""}",$$1\frac{1}{17}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=18/11-%2816/17-4/11%29%3D
200,0,success,74e06a2f59792533,6/11-5/16+5/11-11/16=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=6%2F11-5%2F16%2B5%2F11-11%2F16%3D&validLen=0,"{""sum"":""$$\frac{6}{11}-\frac{5}{16}+\frac{5}{11}-\frac{11}{16}$$""}",$$0$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=6/11-5/16%2B5/11-11/16%3D
200,0,success,73164904f1eff247,5/12+7/8+7/12+1/8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=5%2F12%2B7%2F8%2B7%2F12%2B1%2F8%3D&validLen=0,"{""sum"":""$$\frac{5}{12}+\frac{7}{8}+\frac{7}{12}+\frac{1}{8}$$""}",$$2$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=5/12%2B7/8%2B7/12%2B1/8%3D
200,0,success,0de32cd916b1ff75,5/6+5/17+12/17=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=5%2F6%2B5%2F17%2B12%2F17%3D&validLen=0,"{""sum"":""$$\frac{5}{6}+\frac{5}{17}+\frac{12}{17}$$""}",$$1\frac{5}{6}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=5/6%2B5/17%2B12/17%3D
200,0,success,287383b8d23a3c6f,9/8-7/12-5/12=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=9%2F8-7%2F12-5%2F12%3D&validLen=0,"{""sum"":""$$\frac{9}{8}-\frac{7}{12}-\frac{5}{12}$$""}",$$\frac{1}{8}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=9/8-7/12-5/12%3D
200,0,success,03465cea70eaa49a,60.62-(9.2+12.62)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=60.62-%289.2%2B12.62%29%3D&validLen=0,"{""sum"":""$$60.62-(9.2+12.62)$$""}",$$38.8$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=60.62-%289.2%2B12.62%29%3D
200,0,success,599bfd7e62f82e33,15/11-3/7-4/7=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=15%2F11-3%2F7-4%2F7%3D&validLen=0,"{""sum"":""$$\frac{15}{11}-\frac{3}{7}-\frac{4}{7}$$""}",$$\frac{4}{11}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=15/11-3/7-4/7%3D
200,0,success,05c343af83825053,9/11+5/6+2/11-1/6=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=9%2F11%2B5%2F6%2B2%2F11-1%2F6%3D&validLen=0,"{""sum"":""$$\frac{9}{11}+\frac{5}{6}+\frac{2}{11}-\frac{1}{6}$$""}",$$1\frac{2}{3}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=9/11%2B5/6%2B2/11-1/6%3D
200,0,success,2c922fb6b4c086fe,1/4+5/7+3/4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=1%2F4%2B5%2F7%2B3%2F4%3D&validLen=0,"{""sum"":""$$\frac{1}{4}+\frac{5}{7}+\frac{3}{4}$$""}",$$1\frac{5}{7}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=1/4%2B5/7%2B3/4%3D
200,0,success,01edbeae4175981f,10-0.432-2.568=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=10-0.432-2.568%3D&validLen=0,"{""sum"":""$$10-0.432-2.568$$""}",$$7$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=10-0.432-2.568%3D
200,0,success,0f0ac10598959e8c,14.9-(5.2+4.9)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=14.9-%285.2%2B4.9%29%3D&validLen=0,"{""sum"":""$$14.9-(5.2+4.9)$$""}",$$4.8$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=14.9-%285.2%2B4.9%29%3D
200,0,success,0fb0d2f3eb4ba1fc,2/9+7/9-5/9=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=2%2F9%2B7%2F9-5%2F9%3D&validLen=0,"{""sum"":""$$\frac{2}{9}+\frac{7}{9}-\frac{5}{9}$$""}",$$\frac{4}{9}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=2/9%2B7/9-5/9%3D
200,0,success,1c873121062b9e04,1-(1/6+1/3)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=1-%281%2F6%2B1%2F3%29%3D&validLen=0,"{""sum"":""$$1-(\frac{1}{6}+\frac{1}{3})$$""}",$$\frac{1}{2}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=1-%281/6%2B1/3%29%3D
200,0,success,5bf210b024a9dc24,3/8+1/5+5/8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=3%2F8%2B1%2F5%2B5%2F8%3D&validLen=0,"{""sum"":""$$\frac{3}{8}+\frac{1}{5}+\frac{5}{8}$$""}",$$1\frac{1}{5}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=3/8%2B1/5%2B5/8%3D
200,0,success,069d7ced70554677,4/3-(2/5+9/10)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=4%2F3-%282%2F5%2B9%2F10%29%3D&validLen=0,"{""sum"":""$$\frac{4}{3}-(\frac{2}{5}+\frac{9}{10})$$""}",$$\frac{1}{30}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=4/3-%282/5%2B9/10%29%3D
200,0,success,4412628f033a3bca,4.86+5.24-1.86=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=4.86%2B5.24-1.86%3D&validLen=0,"{""sum"":""$$4.86+5.24-1.86$$""}",$$8.24$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=4.86%2B5.24-1.86%3D
200,0,success,7af7fabb7dc7067e,16.75+235+83.25=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=16.75%2B235%2B83.25%3D&validLen=0,"{""sum"":""$$16.75+235+83.25$$""}",$$335$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=16.75%2B235%2B83.25%3D
200,0,success,2df67d0d1a79046d,474+75-274+125=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=474%2B75-274%2B125%3D&validLen=0,"{""sum"":""$$474+75-274+125$$""}",$$400$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=474%2B75-274%2B125%3D
200,0,success,0c11c19c47b3770f,72.43-(6.8+12.43)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=72.43-%286.8%2B12.43%29%3D&validLen=0,"{""sum"":""$$72.43-(6.8+12.43)$$""}",$$53.2$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=72.43-%286.8%2B12.43%29%3D
200,0,success,0771b69af5c57fef,5.64+3-1.64=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=5.64%2B3-1.64%3D&validLen=0,"{""sum"":""$$5.64+3-1.64$$""}",$$7$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=5.64%2B3-1.64%3D
200,0,success,5cc71f4203e051e4,8.3+6.2+1.7=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=8.3%2B6.2%2B1.7%3D&validLen=0,"{""sum"":""$$8.3+6.2+1.7$$""}",$$16.2$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=8.3%2B6.2%2B1.7%3D
200,0,success,0ee7cb5ad4f9dc14,9.58+3.27-6.58=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=9.58%2B3.27-6.58%3D&validLen=0,"{""sum"":""$$9.58+3.27-6.58$$""}",$$6.27$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=9.58%2B3.27-6.58%3D
200,0,success,763f67be6193577b,6.74+12.62+24.38+3.26=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=6.74%2B12.62%2B24.38%2B3.26%3D&validLen=0,"{""sum"":""$$6.74+12.62+24.38+3.26$$""}",$$47$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=6.74%2B12.62%2B24.38%2B3.26%3D
200,0,success,34ad0b09721b3cd0,20.52-(4.52+3.6)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=20.52-%284.52%2B3.6%29%3D&validLen=0,"{""sum"":""$$20.52-(4.52+3.6)$$""}",$$12.4$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=20.52-%284.52%2B3.6%29%3D
200,0,success,5b00d7fe5ef57b49,6.95-2.38+1.95-1.62=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=6.95-2.38%2B1.95-1.62%3D&validLen=0,"{""sum"":""$$6.95-2.38+1.95-1.62$$""}",$$4.9$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=6.95-2.38%2B1.95-1.62%3D
200,0,success,6c409dba40feebb0,2/7+1/8+5/8+5/7=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=2%2F7%2B1%2F8%2B5%2F8%2B5%2F7%3D&validLen=0,"{""sum"":""$$\frac{2}{7}+\frac{1}{8}+\frac{5}{8}+\frac{5}{7}$$""}",$$1\frac{3}{4}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=2/7%2B1/8%2B5/8%2B5/7%3D
200,30004,python接口状态码异常,48494d7a230b4946,0.99+0.999+0.001+0.1+0.9+0.01=,,,,,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=0.99%2B0.999%2B0.001%2B0.1%2B0.9%2B0.01%3D
200,0,success,1efbb0316b404ac9,372+66+134=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=372%2B66%2B134%3D&validLen=0,"{""sum"":""$$372+66+134$$""}",$$572$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=372%2B66%2B134%3D
200,0,success,1ca7b7193b02e82f,1/6-3/7+5/6-4/7=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=1%2F6-3%2F7%2B5%2F6-4%2F7%3D&validLen=0,"{""sum"":""$$\frac{1}{6}-\frac{3}{7}+\frac{5}{6}-\frac{4}{7}$$""}",$$0$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=1/6-3/7%2B5/6-4/7%3D
200,0,success,4355cfa7d94ba55b,7/16+13/48+9/16+3/48=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=7%2F16%2B13%2F48%2B9%2F16%2B3%2F48%3D&validLen=0,"{""sum"":""$$\frac{7}{16}+\frac{13}{48}+\frac{9}{16}+\frac{3}{48}$$""}",$$1\frac{1}{3}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=7/16%2B13/48%2B9/16%2B3/48%3D
200,0,success,70a4477cbb93c81b,26+71+74+29=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=26%2B71%2B74%2B29%3D&validLen=0,"{""sum"":""$$26+71+74+29$$""}",$$200$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=26%2B71%2B74%2B29%3D
200,0,success,5906a128480f2a04,1/4+2/3+3/4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=1%2F4%2B2%2F3%2B3%2F4%3D&validLen=0,"{""sum"":""$$\frac{1}{4}+\frac{2}{3}+\frac{3}{4}$$""}",$$1\frac{2}{3}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=1/4%2B2/3%2B3/4%3D
200,0,success,64015eccaf987c8d,15.6-2_2/7-4_5/7=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=15.6-2_2%2F7-4_5%2F7%3D&validLen=0,"{""sum"":""$$15.6-2\frac{2}{7}-4\frac{5}{7}$$""}",$$8.6$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=15.6-2_2/7-4_5/7%3D
200,0,success,32dceb64b9e258c0,25×31×4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=25%C3%9731%C3%974%3D&validLen=0,"{""sum"":""$$25 \times 31 \times 4$$""}",$$3100$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=25%C3%9731%C3%974%3D
200,0,success,239269e2620d7cb5,1.25×3.71×0.8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=1.25%C3%973.71%C3%970.8%3D&validLen=0,"{""sum"":""$$1.25 \times 3.71 \times 0.8$$""}",$$3.71$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=1.25%C3%973.71%C3%970.8%3D
200,0,success,63a23950febe5cea,2.5×0.125×32×1.9=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=2.5%C3%970.125%C3%9732%C3%971.9%3D&validLen=0,"{""sum"":""$$2.5 \times 0.125 \times 32 \times 1.9$$""}",$$19$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=2.5%C3%970.125%C3%9732%C3%971.9%3D
200,0,success,12ad8fcf334b22ab,4/5×2/7×5/4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=4%2F5%C3%972%2F7%C3%975%2F4%3D&validLen=0,"{""sum"":""$$\frac{4}{5} \times \frac{2}{7} \times \frac{5}{4}$$""}",$$\frac{2}{7}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=4/5%C3%972/7%C3%975/4%3D
200,0,success,428e2c07f6448538,25×36=,True,https://ailearn.chengjiukehu.com/auto-math-lecture-h5/#/?calc=true&circLen=0&cmpByDot=false&num1=25&num2=36&op=%C3%97&relSym=%3D&validLen=0&sum=25%C3%9736%3D,"{""calc"":true,""num1"":""25"",""op"":""×"",""num2"":""36"",""relSym"":""="",""cmpByDot"":false,""validLen"":0,""result"":""900"",""circLen"":0}",900,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=25%C3%9736%3D
200,0,success,75053fe9162eabab,6×125×8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=6%C3%97125%C3%978%3D&validLen=0,"{""sum"":""$$6 \times 125 \times 8$$""}",$$6000$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=6%C3%97125%C3%978%3D
200,0,success,18a56d86d9f39bbf,15×（4×8）=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=15%C3%97%EF%BC%884%C3%978%EF%BC%89%3D&validLen=0,"{""sum"":""$$15 \times (4 \times 8)$$""}",$$480$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=15%C3%97%EF%BC%884%C3%978%EF%BC%89%3D
200,0,success,3d4c0f9598b33141,26×13÷26×2=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=26%C3%9713%C3%B726%C3%972%3D&validLen=0,"{""sum"":""$$26 \times 13 \div 26 \times 2$$""}",$$26$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=26%C3%9713%C3%B726%C3%972%3D
200,0,success,0b9296423cce9350,6/9×5/6×9/4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=6%2F9%C3%975%2F6%C3%979%2F4%3D&validLen=0,"{""sum"":""$$\frac{6}{9} \times \frac{5}{6} \times \frac{9}{4}$$""}",$$1\frac{1}{4}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=6/9%C3%975/6%C3%979/4%3D
200,0,success,7e78c1431665f8a9,39×25×4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=39%C3%9725%C3%974%3D&validLen=0,"{""sum"":""$$39 \times 25 \times 4$$""}",$$3900$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=39%C3%9725%C3%974%3D
200,0,success,480f8e64321c0006,131×8×25=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=131%C3%978%C3%9725%3D&validLen=0,"{""sum"":""$$131 \times 8 \times 25$$""}",$$26200$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=131%C3%978%C3%9725%3D
200,0,success,56b75a38de1404d4,12.5×8÷12.5×8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=12.5%C3%978%C3%B712.5%C3%978%3D&validLen=0,"{""sum"":""$$12.5 \times 8 \div 12.5 \times 8$$""}",$$64$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=12.5%C3%978%C3%B712.5%C3%978%3D
200,0,success,53c5e63b04a954be,0.4×2.5×4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=0.4%C3%972.5%C3%974%3D&validLen=0,"{""sum"":""$$0.4 \times 2.5 \times 4$$""}",$$4$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=0.4%C3%972.5%C3%974%3D
200,0,success,39547e80105c072c,12.5×3.2×250=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=12.5%C3%973.2%C3%97250%3D&validLen=0,"{""sum"":""$$12.5 \times 3.2 \times 250$$""}",$$10000$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=12.5%C3%973.2%C3%97250%3D
200,0,success,54c9c6bbad2c4f0a,11×32×25=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=11%C3%9732%C3%9725%3D&validLen=0,"{""sum"":""$$11 \times 32 \times 25$$""}",$$8800$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=11%C3%9732%C3%9725%3D
200,0,success,16753004caa1ce73,125×12×8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=125%C3%9712%C3%978%3D&validLen=0,"{""sum"":""$$125 \times 12 \times 8$$""}",$$12000$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=125%C3%9712%C3%978%3D
200,0,success,646f752342f01291,99×25×4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=99%C3%9725%C3%974%3D&validLen=0,"{""sum"":""$$99 \times 25 \times 4$$""}",$$9900$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=99%C3%9725%C3%974%3D
200,0,success,21cce9a39af5b928,1.78×2.5×4=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=1.78%C3%972.5%C3%974%3D&validLen=0,"{""sum"":""$$1.78 \times 2.5 \times 4$$""}",$$17.8$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=1.78%C3%972.5%C3%974%3D
