status_code,code,msg,trace_id,origin_question,is_calc,video_url,pre_process_res,result,full_url
200,0,success,72a9e1f2a3daee30,4/5+4/5×29=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=4%2F5%2B4%2F5%C3%9729%3D&validLen=0,"{""sum"":""$$\frac{4}{5}+\frac{4}{5} \times 29$$""}",$$24$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=4/5%2B4/5%C3%9729%3D
200,0,success,25fd9f3b15182a8c,(1/17+2/21)×17×21=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=%281%2F17%2B2%2F21%29%C3%9717%C3%9721%3D&validLen=0,"{""sum"":""$$(\frac{1}{17}+\frac{2}{21}) \times 17 \times 21$$""}",$$55$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=%281/17%2B2/21%29%C3%9717%C3%9721%3D
200,0,success,01663a055deaa58f,(63+2/7)×7/9=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=%2863%2B2%2F7%29%C3%977%2F9%3D&validLen=0,"{""sum"":""$$(63+\frac{2}{7}) \times \frac{7}{9}$$""}",$$49\frac{2}{9}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=%2863%2B2/7%29%C3%977/9%3D
200,0,success,0707216215a9108d,7/8×5/6+5/6×1/8=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=7%2F8%C3%975%2F6%2B5%2F6%C3%971%2F8%3D&validLen=0,"{""sum"":""$$\frac{7}{8} \times \frac{5}{6}+\frac{5}{6} \times \frac{1}{8}$$""}",$$\frac{5}{6}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=7/8%C3%975/6%2B5/6%C3%971/8%3D
200,0,success,230e53ad048c5aa4,7/20×11/25+14/25×7/20=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=7%2F20%C3%9711%2F25%2B14%2F25%C3%977%2F20%3D&validLen=0,"{""sum"":""$$\frac{7}{20} \times \frac{11}{25}+\frac{14}{25} \times \frac{7}{20}$$""}",$$\frac{7}{20}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=7/20%C3%9711/25%2B14/25%C3%977/20%3D
200,0,success,0de03ccdbf220264,[1-(1/3+1/4)]×24=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=%5B1-%281%2F3%2B1%2F4%29%5D%C3%9724%3D&validLen=0,"{""sum"":""$$[1-(\frac{1}{3}+\frac{1}{4})] \times 24$$""}",$$10$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=%5B1-%281/3%2B1/4%29%5D%C3%9724%3D
200,0,success,4f584f0692244eb4,3/4×1_7/10+3/4×2_3/10=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=3%2F4%C3%971_7%2F10%2B3%2F4%C3%972_3%2F10%3D&validLen=0,"{""sum"":""$$\frac{3}{4} \times 1\frac{7}{10}+\frac{3}{4} \times 2\frac{3}{10}$$""}",$$3$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=3/4%C3%971_7/10%2B3/4%C3%972_3/10%3D
200,0,success,36433fe9192b02bc,4÷5×7.5+2_1/2×4/5=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=4%C3%B75%C3%977.5%2B2_1%2F2%C3%974%2F5%3D&validLen=0,"{""sum"":""$$4 \div 5 \times 7.5+2\frac{1}{2} \times \frac{4}{5}$$""}",$$8$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=4%C3%B75%C3%977.5%2B2_1/2%C3%974/5%3D
200,0,success,2e9c48d90a772f7a,9/20×6.4+3.6÷2_2/9=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=9%2F20%C3%976.4%2B3.6%C3%B72_2%2F9%3D&validLen=0,"{""sum"":""$$\frac{9}{20} \times 6.4+3.6 \div 2\frac{2}{9}$$""}",$$4\frac{1}{2}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=9/20%C3%976.4%2B3.6%C3%B72_2/9%3D
200,30004,python接口状态码异常,6c82a16a43b63fcc,0.2×7_1/6+1/5×5/6-1÷5×3=,,,,,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=0.2%C3%977_1/6%2B1/5%C3%975/6-1%C3%B75%C3%973%3D
200,0,success,7c6a1f60aead53fd,(1_2/3-0.875+1/4)×24=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=%281_2%2F3-0.875%2B1%2F4%29%C3%9724%3D&validLen=0,"{""sum"":""$$(1\frac{2}{3}-0.875+\frac{1}{4}) \times 24$$""}",$$25$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=%281_2/3-0.875%2B1/4%29%C3%9724%3D
200,0,success,7c907415689c582c,3÷4×4_1/7+0.75×3_6/7=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=3%C3%B74%C3%974_1%2F7%2B0.75%C3%973_6%2F7%3D&validLen=0,"{""sum"":""$$3 \div 4 \times 4\frac{1}{7}+0.75 \times 3\frac{6}{7}$$""}",$$6$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=3%C3%B74%C3%974_1/7%2B0.75%C3%973_6/7%3D
200,0,success,64004e7fe86221c0,(1/9+1/6+7/12)÷(1/36)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=%281%2F9%2B1%2F6%2B7%2F12%29%C3%B7%281%2F36%29%3D&validLen=0,"{""sum"":""$$(\frac{1}{9}+\frac{1}{6}+\frac{7}{12}) \div \frac{1}{36}$$""}",$$31$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=%281/9%2B1/6%2B7/12%29%C3%B7%281/36%29%3D
200,0,success,6d1fca7215f9daeb,4/5+(4/5)×29=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=4%2F5%2B%284%2F5%29%C3%9729%3D&validLen=0,"{""sum"":""$$\frac{4}{5}+\frac{4}{5} \times 29$$""}",$$24$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=4/5%2B%284/5%29%C3%9729%3D
200,0,success,7bfa154f2ab7f834,21×(1/21+1/19)×19=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=21%C3%97%281%2F21%2B1%2F19%29%C3%9719%3D&validLen=0,"{""sum"":""$$21 \times (\frac{1}{21}+\frac{1}{19}) \times 19$$""}",$$40$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=21%C3%97%281/21%2B1/19%29%C3%9719%3D
200,0,success,67230f714426c62b,14×(2_1/4)+14×(3_3/4)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=14%C3%97%282_1%2F4%29%2B14%C3%97%283_3%2F4%29%3D&validLen=0,"{""sum"":""$$14 \times 2\frac{1}{4}+14 \times 3\frac{3}{4}$$""}",$$84$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=14%C3%97%282_1/4%29%2B14%C3%97%283_3/4%29%3D
200,0,success,318796e84a852352,1/12+(12/5)×(15/2-10/3)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=1%2F12%2B%2812%2F5%29%C3%97%2815%2F2-10%2F3%29%3D&validLen=0,"{""sum"":""$$\frac{1}{12}+\frac{12}{5} \times (\frac{15}{2}-\frac{10}{3})$$""}",$$10\frac{1}{12}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=1/12%2B%2812/5%29%C3%97%2815/2-10/3%29%3D
200,0,success,6ea6f8c27b935ca8,(3_2/5)×(3_4/11+5/17)+3.4×(7/11)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=%283_2%2F5%29%C3%97%283_4%2F11%2B5%2F17%29%2B3.4%C3%97%287%2F11%29%3D&validLen=0,"{""sum"":""$$3\frac{2}{5} \times (3\frac{4}{11}+\frac{5}{17})+3.4 \times \frac{7}{11}$$""}",$$14\frac{3}{5}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=%283_2/5%29%C3%97%283_4/11%2B5/17%29%2B3.4%C3%97%287/11%29%3D
200,0,success,0879e7958085ebdc,2/9+7/9-5/9=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=2%2F9%2B7%2F9-5%2F9%3D&validLen=0,"{""sum"":""$$\frac{2}{9}+\frac{7}{9}-\frac{5}{9}$$""}",$$\frac{4}{9}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=2/9%2B7/9-5/9%3D
200,0,success,6f9d905d7c84a0ae,2/9+(7/16)×(2/9)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=2%2F9%2B%287%2F16%29%C3%97%282%2F9%29%3D&validLen=0,"{""sum"":""$$\frac{2}{9}+\frac{7}{16} \times \frac{2}{9}$$""}",$$\frac{23}{72}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=2/9%2B%287/16%29%C3%97%282/9%29%3D
200,0,success,10a3340f16d0464c,(17/24)×(1/5)+(7/24)÷5+1/5=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=%2817%2F24%29%C3%97%281%2F5%29%2B%287%2F24%29%C3%B75%2B1%2F5%3D&validLen=0,"{""sum"":""$$\frac{17}{24} \times \frac{1}{5}+\frac{7}{24} \div 5+\frac{1}{5}$$""}",$$\frac{2}{5}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=%2817/24%29%C3%97%281/5%29%2B%287/24%29%C3%B75%2B1/5%3D
200,0,success,693b7d38b13f3d61,7×(4/19)+13×(4/19)-6×(4/19)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=7%C3%97%284%2F19%29%2B13%C3%97%284%2F19%29-6%C3%97%284%2F19%29%3D&validLen=0,"{""sum"":""$$7 \times \frac{4}{19}+13 \times \frac{4}{19}-6 \times \frac{4}{19}$$""}",$$2\frac{18}{19}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=7%C3%97%284/19%29%2B13%C3%97%284/19%29-6%C3%97%284/19%29%3D
200,0,success,62bd7c765dce252e,15×43%+85×0.43=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=15%C3%9743%25%2B85%C3%970.43%3D&validLen=0,"{""sum"":""$$15 \times 43\%+85 \times 0.43$$""}",$$43$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=15%C3%9743%25%2B85%C3%970.43%3D
200,0,success,2ff0b8147c50f1a1,7/5÷(1/7)+8/5÷(1/7)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=7%2F5%C3%B7%281%2F7%29%2B8%2F5%C3%B7%281%2F7%29%3D&validLen=0,"{""sum"":""$$\frac{7}{5} \div \frac{1}{7}+\frac{8}{5} \div \frac{1}{7}$$""}",$$21$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=7/5%C3%B7%281/7%29%2B8/5%C3%B7%281/7%29%3D
200,0,success,0e179d255237a4f0,8/5÷(3/5)-(3/5)×(5/3)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=8%2F5%C3%B7%283%2F5%29-%283%2F5%29%C3%97%285%2F3%29%3D&validLen=0,"{""sum"":""$$\frac{8}{5} \div \frac{3}{5}-\frac{3}{5} \times \frac{5}{3}$$""}",$$1\frac{2}{3}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=8/5%C3%B7%283/5%29-%283/5%29%C3%97%285/3%29%3D
200,0,success,3d4ee20f17e742a0,17/3÷(5/7)+1/3×(7/5)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=17%2F3%C3%B7%285%2F7%29%2B1%2F3%C3%97%287%2F5%29%3D&validLen=0,"{""sum"":""$$\frac{17}{3} \div \frac{5}{7}+\frac{1}{3} \times \frac{7}{5}$$""}",$$8\frac{2}{5}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=17/3%C3%B7%285/7%29%2B1/3%C3%97%287/5%29%3D
200,0,success,508befd797798180,3/20×(139/7)+3/20×(1/7)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=3%2F20%C3%97%28139%2F7%29%2B3%2F20%C3%97%281%2F7%29%3D&validLen=0,"{""sum"":""$$\frac{3}{20} \times \frac{139}{7}+\frac{3}{20} \times \frac{1}{7}$$""}",$$3$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=3/20%C3%97%28139/7%29%2B3/20%C3%97%281/7%29%3D
200,0,success,2568a1e507f3b937,0.875×(1/7)+7/8×(6/7)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=0.875%C3%97%281%2F7%29%2B7%2F8%C3%97%286%2F7%29%3D&validLen=0,"{""sum"":""$$0.875 \times \frac{1}{7}+\frac{7}{8} \times \frac{6}{7}$$""}",$$0.875$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=0.875%C3%97%281/7%29%2B7/8%C3%97%286/7%29%3D
200,30004,python接口状态码异常,696db015bbf3e69c,36.6×112.5+634×11_1/4=,,,,,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=36.6%C3%97112.5%2B634%C3%9711_1/4%3D
200,0,success,679f762e3344f06b,(4/5+1/15)×5=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=%284%2F5%2B1%2F15%29%C3%975%3D&validLen=0,"{""sum"":""$$(\frac{4}{5}+\frac{1}{15}) \times 5$$""}",$$4\frac{1}{3}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=%284/5%2B1/15%29%C3%975%3D
200,30004,python接口状态码异常,565cbe40ec60e18d,139×(137/138)+137×(1/138)=,,,,,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=139%C3%97%28137/138%29%2B137%C3%97%281/138%29%3D
200,0,success,17240df8eb357e34,17-17×(17/18)=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=17-17%C3%97%2817%2F18%29%3D&validLen=0,"{""sum"":""$$17-17 \times \frac{17}{18}$$""}",$$\frac{17}{18}$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=17-17%C3%97%2817/18%29%3D
200,0,success,26da8e4caf99b609,6.3×60%+40%×6_3/10=,True,http://static-test.tipaipai.com/auto-math-contracted-calculation/index.html#/?calc=true&cmpByDot=false&sum=6.3%C3%9760%25%2B40%25%C3%976_3%2F10%3D&validLen=0,"{""sum"":""$$6.3 \times 60\%+40\% \times 6\frac{3}{10}$$""}",$$6.3$$,http://ailearn.chengjiukehu.com/alv-automath-service-web/v1/automath/check?sum=6.3%C3%9760%25%2B40%25%C3%976_3/10%3D
